a,5.346583494307,car/hour
p_service,0.6033333333333334,probability
p_reject,0.39666666666666667,probability
p_busy_ko1,0.39431983870392845,probability
p_busy_ko2,0.37835339696908743,probability
n_columns_avg,1.1510266326421033,cars
p_idle_ko1,0.6022860728015621,probability
p_idle_ko2,0.5487405598405412,probability
r_avg,0,cars
t_wait_avg,0,hour
t_service_avg,0.21528264430317182,hour
t_system_avg,0.21528264430317182,hour
n_avg,1.1510266326421033,cars
